Area,DistanceToCity,Cost,Ecology,Purity,Utilities,Neighbors,Children,SportsAndRecreation,Shops,Transport,Safety,City
12.0,56.0,700000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
24.0,45.0,11500000.0,3.1,2.3,2.0,3.7,3.1,2.5,3.9,2.5,2.8,Московская область
15.0,54.0,1300000.0,3.4,2.9,2.6,3.7,3.9,3.6,4.4,2.8,3.3,Московская область
15.0,55.0,1100000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
6.0,31.0,3600000.0,3.7,3.5,3.2,3.9,3.8,3.6,4.3,3.0,3.5,Московская область
12.0,6.0,520000.0,3.1,2.3,2.0,3.7,3.1,2.5,3.9,2.5,2.8,Московская область
14.0,33.0,2600000.0,3.4,2.9,2.6,3.7,3.9,3.6,4.4,2.8,3.3,Московская область
400.0,49.0,5200000.0,3.4,2.9,2.6,3.7,3.9,3.6,4.4,2.8,3.3,Московская область
12.0,15.0,1400000.0,3.1,2.9,2.7,3.6,3.3,3.0,4.2,2.4,3.1,Московская область
10.0,99.0,800000.0,3.9,3.7,3.5,4.2,4.0,3.5,4.5,3.2,4.2,Московская область
14.0,99.0,1400000.0,3.9,3.7,3.5,4.2,4.0,3.5,4.5,3.2,4.2,Московская область
8.0,67.0,1250000.0,3.9,3.4,3.0,3.9,3.6,3.5,4.3,3.0,3.7,Московская область
8.0,19.0,1899999.0,3.1,2.8,2.6,3.7,3.5,2.9,4.2,2.8,3.2,Московская область
9.0,37.0,640000.0,3.5,3.0,2.5,3.6,3.6,3.4,4.4,3.1,3.1,Московская область
3.0,6.0,16400000.0,3.5,3.3,2.8,3.6,3.4,3.4,4.2,2.6,3.4,Московская область
7.0,12.0,4500000.0,3.3,3.3,2.8,3.7,3.7,3.5,4.3,2.9,3.6,Московская область
17.0,15.0,5000000.0,3.7,3.5,3.2,3.9,3.8,3.6,4.3,3.0,3.5,Московская область
2.0,19.0,650000.0,3.2,2.8,2.4,3.6,3.6,3.1,4.6,3.0,3.3,Московская область
10.0,11.0,3727600.0,3.5,3.3,2.8,3.6,3.4,3.4,4.2,2.6,3.4,Московская область
6.0,7.0,4500000.0,3.8,3.4,2.9,3.4,3.8,2.9,3.9,3.1,3.2,Московская область
8.0,43.0,1240000.0,3.2,2.5,2.2,3.5,3.2,2.5,4.1,2.9,2.9,Московская область
20.0,160.0,255000.0,3.9,3.7,3.0,3.8,4.1,3.4,4.2,3.3,3.8,Московская область
15.0,2.0,1350000.0,3.1,2.3,2.0,3.7,3.1,2.5,3.9,2.5,2.8,Московская область
6.0,31.0,630000.0,3.5,3.0,2.5,3.6,3.6,3.4,4.4,3.1,3.1,Московская область
13.0,31.0,1300000.0,3.5,3.0,2.5,3.6,3.6,3.4,4.4,3.1,3.1,Московская область
20.0,30.0,4500000.0,3.4,2.8,2.6,3.6,3.0,2.7,4.0,2.7,3.5,Московская область
15.0,0.0,9000000.0,3.8,3.1,2.9,3.8,3.8,3.5,4.3,3.2,3.6,Московская область
7.0,49.0,499000.0,3.4,2.9,2.4,3.6,3.6,2.6,4.4,2.9,3.2,Московская область
10.0,15.0,498000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
4.0,32.0,849900.0,3.2,2.9,2.5,3.5,3.3,2.8,4.2,2.8,3.1,Московская область
12.0,36.0,750000.0,3.1,2.3,2.0,3.7,3.1,2.5,3.9,2.5,2.8,Московская область
6.0,55.0,1500000.0,3.4,2.9,2.6,3.7,3.9,3.6,4.4,2.8,3.3,Московская область
10.0,61.0,450000.0,3.5,2.7,2.7,4.0,3.6,3.1,4.2,3.1,2.9,Московская область
24.0,10.0,2850000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
9.0,97.0,415000.0,3.9,3.7,3.5,4.2,4.0,3.5,4.5,3.2,4.2,Московская область
6.0,84.0,80000.0,3.3,2.8,2.5,3.6,3.5,2.9,4.3,3.0,2.9,Московская область
50.0,55.0,6000000.0,3.4,2.9,2.6,3.7,3.9,3.6,4.4,2.8,3.3,Московская область
6.0,0.0,3700000.0,3.2,2.8,2.4,3.6,3.6,3.1,4.6,3.0,3.3,Московская область
12.0,4.0,5200000.0,3.5,3.3,2.8,3.6,3.4,3.4,4.2,2.6,3.4,Московская область
12.0,66.0,1100000.0,2.4,2.5,2.2,3.4,3.2,2.6,4.2,2.5,2.8,Московская область
18.0,1.0,15800000.0,3.5,3.3,2.8,3.6,3.4,3.4,4.2,2.6,3.4,Московская область
7.0,62.0,525000.0,2.4,2.5,2.2,3.4,3.2,2.6,4.2,2.5,2.8,Московская область
14.0,62.0,700000.0,2.4,2.5,2.2,3.4,3.2,2.6,4.2,2.5,2.8,Московская область
14.0,58.0,350000.0,2.4,2.5,2.2,3.4,3.2,2.6,4.2,2.5,2.8,Московская область
8.0,0.0,1523800.0,3.1,3.3,2.8,3.7,4.1,3.4,4.3,3.1,3.3,Московская область
8.0,56.0,220000.0,2.4,2.5,2.2,3.4,3.2,2.6,4.2,2.5,2.8,Московская область
335.0,0.0,2300000.0,3.9,3.6,3.0,3.6,4.0,3.2,4.4,3.3,3.5,Московская область
10.0,90.0,235000.0,3.9,3.7,3.5,4.2,4.0,3.5,4.5,3.2,4.2,Московская область
10.0,11.0,2899999.0,3.1,2.9,2.7,3.6,3.3,3.0,4.2,2.4,3.1,Московская область
7.0,63.0,600000.0,2.4,2.5,2.2,3.4,3.2,2.6,4.2,2.5,2.8,Московская область
29.0,8.0,26000000.0,3.6,2.9,2.7,3.6,3.3,3.3,4.2,2.6,3.5,Московская область
15.0,85.0,470000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
7.0,80.0,480000.0,3.0,2.8,2.4,3.7,3.3,2.9,4.3,3.1,3.2,Московская область
1630.0,18.0,448250000.0,3.4,1.9,2.0,3.5,3.0,2.6,4.1,2.6,3.0,Московская область
10.0,59.0,1200000.0,2.4,2.5,2.2,3.4,3.2,2.6,4.2,2.5,2.8,Московская область
16.0,47.0,1490000.0,3.1,2.3,2.0,3.7,3.1,2.5,3.9,2.5,2.8,Московская область
300.0,104.0,530000.0,3.9,3.7,3.5,4.2,4.0,3.5,4.5,3.2,4.2,Московская область
29.0,18.0,3100000.0,2.4,2.5,2.2,3.4,3.2,2.6,4.2,2.5,2.8,Московская область
10.0,23.0,1184500.0,3.2,2.8,2.4,3.6,3.6,3.1,4.6,3.0,3.3,Московская область
10.0,29.0,1990000.0,3.2,2.8,2.4,3.6,3.6,3.1,4.6,3.0,3.3,Московская область
11.0,23.0,1400400.0,3.2,2.8,2.4,3.6,3.6,3.1,4.6,3.0,3.3,Московская область
19.0,10.0,4000000.0,3.5,3.0,2.5,3.6,3.6,3.4,4.4,3.1,3.1,Московская область
17.0,38.0,970000.0,3.5,3.0,2.5,3.6,3.6,3.4,4.4,3.1,3.1,Московская область
8.0,23.0,1000500.0,3.2,2.8,2.4,3.6,3.6,3.1,4.6,3.0,3.3,Московская область
13.0,23.0,1559400.0,3.2,2.8,2.4,3.6,3.6,3.1,4.6,3.0,3.3,Московская область
9.0,10.0,2250000.0,3.5,3.0,2.5,3.6,3.6,3.4,4.4,3.1,3.1,Московская область
7.0,5.0,5450000.0,2.5,3.0,2.8,3.5,3.6,3.2,4.2,2.8,3.2,Московская область
17.0,12.0,4700000.0,3.3,3.3,2.8,3.7,3.7,3.5,4.3,2.9,3.6,Московская область
10.0,37.0,1960200.0,3.5,3.6,3.1,3.7,4.0,3.5,4.2,3.3,3.5,Московская область
9.0,0.0,1000000.0,3.5,3.6,3.1,3.7,4.0,3.5,4.2,3.3,3.5,Московская область
6.0,70.0,275000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
10.0,70.0,799900.0,3.9,3.4,3.0,3.9,3.6,3.5,4.3,3.0,3.7,Московская область
9.0,12.0,3400000.0,3.4,2.8,2.6,3.6,3.0,2.7,4.0,2.7,3.5,Московская область
10.0,55.0,800000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
130.0,0.0,7500000.0,2.4,2.5,2.2,3.4,3.2,2.6,4.2,2.5,2.8,Московская область
8.0,0.0,350000.0,2.4,2.5,2.2,3.4,3.2,2.6,4.2,2.5,2.8,Московская область
23.0,93.0,550000.0,3.0,2.8,2.4,3.7,3.3,2.9,4.3,3.1,3.2,Московская область
5.0,80.0,1000000.0,3.9,3.4,3.0,3.9,3.6,3.5,4.3,3.0,3.7,Московская область
15.0,68.0,2350000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
5.0,15.0,2000000.0,3.3,3.3,2.8,3.7,3.7,3.5,4.3,2.9,3.6,Московская область
6.0,52.0,990000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
9.0,16.0,3500000.0,3.5,3.3,2.8,3.6,3.4,3.4,4.2,2.6,3.4,Московская область
6.0,58.0,600000.0,3.5,2.7,2.7,4.0,3.6,3.1,4.2,3.1,2.9,Московская область
7.0,84.0,600000.0,3.9,3.4,3.0,3.9,3.6,3.5,4.3,3.0,3.7,Московская область
7.0,83.0,800000.0,3.9,3.4,3.0,3.9,3.6,3.5,4.3,3.0,3.7,Московская область
6.0,75.0,390000.0,3.3,2.8,2.5,3.6,3.5,2.9,4.3,3.0,2.9,Московская область
12.0,74.0,2500000.0,3.9,3.4,3.0,3.9,3.6,3.5,4.3,3.0,3.7,Московская область
12.0,44.0,550000.0,2.2,2.7,2.2,3.6,3.1,2.8,4.3,2.8,3.0,Московская область
12.0,71.0,500000.0,2.9,3.2,2.8,3.8,3.5,3.1,4.2,3.0,3.4,Московская область
13.0,54.0,5350000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
11.0,28.0,2900000.0,3.2,2.9,2.5,3.5,3.3,2.8,4.2,2.8,3.1,Московская область
10.0,75.0,1000000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
12.0,88.0,965000.0,3.9,3.4,3.0,3.9,3.6,3.5,4.3,3.0,3.7,Московская область
11.0,1.0,30703344.0,3.3,3.3,2.8,3.7,3.7,3.5,4.3,2.9,3.6,Московская область
20.0,55.0,2500000.0,3.2,2.4,2.3,3.6,3.1,2.4,4.2,2.8,3.1,Московская область
7.0,58.0,350000.0,3.2,2.4,2.3,3.6,3.1,2.4,4.2,2.8,3.1,Московская область
6.0,59.0,520000.0,3.5,2.7,2.7,4.0,3.6,3.1,4.2,3.1,2.9,Московская область
7.0,58.0,350000.0,3.2,2.4,2.3,3.6,3.1,2.4,4.2,2.8,3.1,Московская область
15.0,17.0,6400000.0,3.4,1.9,2.0,3.5,3.0,2.6,4.1,2.6,3.0,Московская область
10.0,0.0,900000.0,3.2,2.4,2.3,3.6,3.1,2.4,4.2,2.8,3.1,Московская область
19.0,10.0,23000000.0,3.5,3.3,2.8,3.6,3.4,3.4,4.2,2.6,3.4,Московская область
7.0,36.0,1000000.0,3.5,3.6,3.1,3.7,4.0,3.5,4.2,3.3,3.5,Московская область
6.0,5.0,5500000.0,3.1,2.9,2.7,3.6,3.3,3.0,4.2,2.4,3.1,Московская область
1149.0,70.0,25000000.0,1.8,2.4,2.3,3.6,3.1,2.6,4.2,2.7,3.0,Московская область
8.0,0.0,120000.0,3.6,3.1,2.9,3.8,3.6,3.8,4.1,3.5,3.5,Московская область
30.0,35.0,3499984.0,3.2,2.5,2.2,3.5,3.2,2.5,4.1,2.9,2.9,Московская область
100.0,9.0,35000000.0,3.3,3.3,2.8,3.7,3.7,3.5,4.3,2.9,3.6,Московская область
500.0,34.0,50000000.0,3.1,2.3,2.0,3.7,3.1,2.5,3.9,2.5,2.8,Московская область
10.0,0.0,9980000.0,3.7,3.5,3.2,3.9,3.8,3.6,4.3,3.0,3.5,Московская область
34.0,29.0,4650000.0,3.5,3.0,2.5,3.6,3.6,3.4,4.4,3.1,3.1,Московская область
10.0,30.0,651111.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
15.0,16.0,2850000.0,3.1,2.8,2.6,3.7,3.5,2.9,4.2,2.8,3.2,Московская область
9.0,87.0,4800000.0,2.9,3.2,2.8,3.8,3.5,3.1,4.2,3.0,3.4,Московская область
6.0,0.0,1300000.0,2.9,3.8,3.4,3.8,4.4,3.8,4.6,3.5,3.8,Московская область
12.0,70.0,990000.0,3.5,3.6,3.1,3.7,4.0,3.5,4.2,3.3,3.5,Московская область
10.0,29.0,1150000.0,3.7,3.5,3.2,3.9,3.8,3.6,4.3,3.0,3.5,Московская область
11.0,17.0,3500000.0,3.5,3.3,2.8,3.6,3.4,3.4,4.2,2.6,3.4,Московская область
11.0,54.0,577777.0,3.4,2.9,2.6,3.7,3.9,3.6,4.4,2.8,3.3,Московская область
11.0,49.0,6500000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
9.0,9.0,1700000.0,3.8,3.1,2.9,3.8,3.8,3.5,4.3,3.2,3.6,Московская область
15.0,52.0,1200000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
6.0,82.0,450000.0,3.0,2.8,2.4,3.7,3.3,2.9,4.3,3.1,3.2,Московская область
25.0,52.0,2500000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
10.0,67.0,1500000.0,1.8,2.4,2.3,3.6,3.1,2.6,4.2,2.7,3.0,Московская область
6.0,10.0,400000.0,3.5,2.7,2.7,4.0,3.6,3.1,4.2,3.1,2.9,Московская область
6.0,10.0,770000.0,3.5,3.0,2.5,3.6,3.6,3.4,4.4,3.1,3.1,Московская область
6.0,64.0,890000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
10.0,57.0,900000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
6.0,29.0,1750000.0,3.2,2.9,2.5,3.5,3.3,2.8,4.2,2.8,3.1,Московская область
10.0,51.0,700000.0,3.2,2.5,2.2,3.5,3.2,2.5,4.1,2.9,2.9,Московская область
19.0,16.0,7700000.0,3.4,1.9,2.0,3.5,3.0,2.6,4.1,2.6,3.0,Московская область
7.0,18.0,753000.0,3.1,2.8,2.6,3.7,3.5,2.9,4.2,2.8,3.2,Московская область
12.0,37.0,3500000.0,3.7,3.5,3.2,3.9,3.8,3.6,4.3,3.0,3.5,Московская область
6.0,29.0,1350000.0,3.5,3.0,2.5,3.6,3.6,3.4,4.4,3.1,3.1,Московская область
13.0,84.0,559000.0,2.9,3.2,2.8,3.8,3.5,3.1,4.2,3.0,3.4,Московская область
30.0,105.0,690000.0,1.4,1.6,1.9,3.5,2.8,2.4,3.9,2.4,2.7,Московская область
6.0,4.0,450000.0,2.5,3.0,2.8,3.5,3.6,3.2,4.2,2.8,3.2,Московская область
9.0,1.0,4000000.0,3.2,2.5,2.2,3.5,3.2,2.5,4.1,2.9,2.9,Московская область
15.0,57.0,570000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
8.0,74.0,550000.0,2.9,3.2,2.8,3.8,3.5,3.1,4.2,3.0,3.4,Московская область
6.0,66.0,799999.0,1.8,2.4,2.3,3.6,3.1,2.6,4.2,2.7,3.0,Московская область
7.0,8.0,263000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
5.0,45.0,450000.0,3.4,2.9,2.6,3.7,3.9,3.6,4.4,2.8,3.3,Московская область
20.0,89.0,1500000.0,3.0,2.8,2.4,3.7,3.3,2.9,4.3,3.1,3.2,Московская область
10.0,90.0,450000.0,2.9,3.2,2.8,3.8,3.5,3.1,4.2,3.0,3.4,Московская область
6.0,80.0,300000.0,3.3,2.8,2.5,3.6,3.5,2.9,4.3,3.0,2.9,Московская область
15.0,69.0,1500000.0,1.8,2.4,2.3,3.6,3.1,2.6,4.2,2.7,3.0,Московская область
94.0,46.0,6900000.0,3.1,2.3,2.0,3.7,3.1,2.5,3.9,2.5,2.8,Московская область
40.0,97.0,800000.0,1.4,1.6,1.9,3.5,2.8,2.4,3.9,2.4,2.7,Московская область
10.0,79.0,500000.0,3.0,2.8,2.4,3.7,3.3,2.9,4.3,3.1,3.2,Московская область
20.0,5.0,1500000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
12.0,45.0,999000.0,3.1,2.3,2.0,3.7,3.1,2.5,3.9,2.5,2.8,Московская область
9.0,0.0,600000.0,3.2,2.4,2.3,3.6,3.1,2.4,4.2,2.8,3.1,Московская область
6.0,48.0,500000.0,3.2,2.4,2.3,3.6,3.1,2.4,4.2,2.8,3.1,Московская область
12.0,13.0,3550000.0,3.7,3.5,3.2,3.9,3.8,3.6,4.3,3.0,3.5,Московская область
14.0,16.0,7800000.0,3.5,3.3,2.8,3.6,3.4,3.4,4.2,2.6,3.4,Московская область
11.0,0.0,700000.0,1.4,1.6,1.9,3.5,2.8,2.4,3.9,2.4,2.7,Московская область
6.0,0.0,200000.0,2.4,2.5,2.2,3.4,3.2,2.6,4.2,2.5,2.8,Московская область
9.0,0.0,350000.0,2.4,2.5,2.2,3.4,3.2,2.6,4.2,2.5,2.8,Московская область
6.0,16.0,1820000.0,3.7,3.5,3.2,3.9,3.8,3.6,4.3,3.0,3.5,Московская область
6.0,30.0,3500000.0,3.7,3.5,3.2,3.9,3.8,3.6,4.3,3.0,3.5,Московская область
20.0,28.0,1790000.0,3.7,3.5,3.2,3.9,3.8,3.6,4.3,3.0,3.5,Московская область
7.0,86.0,280000.0,3.9,3.4,3.0,3.9,3.6,3.5,4.3,3.0,3.7,Московская область
12.0,38.0,1090000.0,2.2,2.7,2.2,3.6,3.1,2.8,4.3,2.8,3.0,Московская область
10.0,85.0,1500000.0,2.9,3.2,2.8,3.8,3.5,3.1,4.2,3.0,3.4,Московская область
8.0,26.0,2500000.0,3.2,2.9,2.5,3.5,3.3,2.8,4.2,2.8,3.1,Московская область
10.0,54.0,800000.0,2.4,2.5,2.2,3.4,3.2,2.6,4.2,2.5,2.8,Московская область
10.0,58.0,1300000.0,3.5,2.7,2.7,4.0,3.6,3.1,4.2,3.1,2.9,Московская область
10.0,0.0,680000.0,3.4,2.9,2.6,3.7,3.9,3.6,4.4,2.8,3.3,Московская область
6.0,12.0,250000.0,3.0,2.8,2.4,3.7,3.3,2.9,4.3,3.1,3.2,Московская область
17.0,96.0,850000.0,2.9,3.2,2.8,3.8,3.5,3.1,4.2,3.0,3.4,Московская область
11.0,31.0,1000000.0,3.5,3.0,2.5,3.6,3.6,3.4,4.4,3.1,3.1,Московская область
6.0,11.0,1400000.0,3.7,3.5,3.2,3.9,3.8,3.6,4.3,3.0,3.5,Московская область
12.0,0.0,390000.0,2.9,3.2,2.8,3.8,3.5,3.1,4.2,3.0,3.4,Московская область
9.0,50.0,950000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
8.0,54.0,620000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
10.0,16.0,700000.0,3.4,1.9,2.0,3.5,3.0,2.6,4.1,2.6,3.0,Московская область
10.0,7.0,3590000.0,3.7,3.5,3.2,3.9,3.8,3.6,4.3,3.0,3.5,Московская область
6.0,15.0,1200000.0,3.4,2.8,2.6,3.6,3.0,2.7,4.0,2.7,3.5,Московская область
19.0,3.0,270000.0,2.2,2.7,2.2,3.6,3.1,2.8,4.3,2.8,3.0,Московская область
1188.0,25.0,11999999.0,3.7,3.5,3.2,3.9,3.8,3.6,4.3,3.0,3.5,Московская область
7.0,56.0,1350000.0,3.2,2.4,2.3,3.6,3.1,2.4,4.2,2.8,3.1,Московская область
8.0,43.0,2000000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
5.0,28.0,1500000.0,3.2,2.9,2.5,3.5,3.3,2.8,4.2,2.8,3.1,Московская область
3.0,5.0,24000000.0,2.5,3.0,2.8,3.5,3.6,3.2,4.2,2.8,3.2,Московская область
6.0,37.0,530000.0,2.2,2.7,2.2,3.6,3.1,2.8,4.3,2.8,3.0,Московская область
8.0,55.0,580000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
19.0,96.0,750000.0,2.9,3.2,2.8,3.8,3.5,3.1,4.2,3.0,3.4,Московская область
1000.0,24.0,300000000.0,3.7,3.5,3.2,3.9,3.8,3.6,4.3,3.0,3.5,Московская область
10.0,53.0,300000.0,3.4,2.9,2.6,3.7,3.9,3.6,4.4,2.8,3.3,Московская область
20.0,56.0,1850000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
280.0,16.0,28000000.0,3.5,3.3,2.8,3.6,3.4,3.4,4.2,2.6,3.4,Московская область
1000.0,26.0,10000000.0,3.5,3.0,2.5,3.6,3.6,3.4,4.4,3.1,3.1,Московская область
510.0,8.0,102000000.0,3.1,2.9,2.7,3.6,3.3,3.0,4.2,2.4,3.1,Московская область
36.0,9.0,9360000.0,3.0,3.1,2.7,3.8,3.5,3.5,4.4,2.5,3.5,Московская область
12.0,88.0,363000.0,3.9,3.4,3.0,3.9,3.6,3.5,4.3,3.0,3.7,Московская область
10.0,88.0,340000.0,3.9,3.4,3.0,3.9,3.6,3.5,4.3,3.0,3.7,Московская область
25.0,70.0,1900000.0,3.5,3.6,3.1,3.7,4.0,3.5,4.2,3.3,3.5,Московская область
13.0,0.0,8899000.0,3.4,1.9,2.0,3.5,3.0,2.6,4.1,2.6,3.0,Московская область
8.0,29.0,940000.0,3.5,3.0,2.5,3.6,3.6,3.4,4.4,3.1,3.1,Московская область
5.0,22.0,700000.0,3.2,2.8,2.4,3.6,3.6,3.1,4.6,3.0,3.3,Московская область
11.0,70.0,1199000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
10.0,71.0,1500000.0,3.3,2.8,2.5,3.6,3.5,2.9,4.3,3.0,2.9,Московская область
8.0,38.0,613325.0,3.1,2.3,2.0,3.7,3.1,2.5,3.9,2.5,2.8,Московская область
20.0,57.0,800000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
15.0,64.0,1300000.0,3.5,2.7,2.7,4.0,3.6,3.1,4.2,3.1,2.9,Московская область
10.0,87.0,489000.0,1.4,1.6,1.9,3.5,2.8,2.4,3.9,2.4,2.7,Московская область
11.0,8.0,4500000.0,3.8,3.1,2.9,3.8,3.8,3.5,4.3,3.2,3.6,Московская область
15.0,66.0,1750100.0,3.5,2.7,2.7,4.0,3.6,3.1,4.2,3.1,2.9,Московская область
12.0,90.0,480000.0,2.4,2.5,2.2,3.4,3.2,2.6,4.2,2.5,2.8,Московская область
10.0,46.0,700000.0,3.4,2.9,2.6,3.7,3.9,3.6,4.4,2.8,3.3,Московская область
11.0,46.0,825000.0,3.4,2.9,2.6,3.7,3.9,3.6,4.4,2.8,3.3,Московская область
20.0,73.0,800000.0,2.9,3.2,2.8,3.8,3.5,3.1,4.2,3.0,3.4,Московская область
9.0,86.0,450000.0,1.4,1.6,1.9,3.5,2.8,2.4,3.9,2.4,2.7,Московская область
93.0,36.0,21270000.0,3.7,3.5,3.2,3.9,3.8,3.6,4.3,3.0,3.5,Московская область
5.0,50.0,500000.0,3.4,2.9,2.6,3.7,3.9,3.6,4.4,2.8,3.3,Московская область
15.0,52.0,700000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
404.0,0.0,250000000.0,3.5,3.6,3.1,3.7,4.0,3.5,4.2,3.3,3.5,Московская область
6.0,11.0,4650000.0,3.8,3.1,2.9,3.8,3.8,3.5,4.3,3.2,3.6,Московская область
16.0,43.0,2090000.0,3.2,2.5,2.2,3.5,3.2,2.5,4.1,2.9,2.9,Московская область
6.0,14.0,270000.0,3.2,2.4,2.3,3.6,3.1,2.4,4.2,2.8,3.1,Московская область
10.0,11.0,3190000.0,3.1,2.9,2.7,3.6,3.3,3.0,4.2,2.4,3.1,Московская область
20.0,7.0,18300000.0,3.5,3.4,3.1,3.9,3.9,3.5,4.3,3.2,3.4,Московская область
20.0,110.0,889000.0,1.4,1.6,1.9,3.5,2.8,2.4,3.9,2.4,2.7,Московская область
256.0,0.0,75000000.0,3.2,2.9,2.5,3.5,3.3,2.8,4.2,2.8,3.1,Московская область
100.0,10.0,35000000.0,3.3,3.3,2.8,3.7,3.7,3.5,4.3,2.9,3.6,Московская область
6.0,78.0,155000.0,3.3,2.8,2.5,3.6,3.5,2.9,4.3,3.0,2.9,Московская область
15.0,58.0,1100000.0,3.2,2.4,2.3,3.6,3.1,2.4,4.2,2.8,3.1,Московская область
7.0,16.0,2950000.0,3.4,1.9,2.0,3.5,3.0,2.6,4.1,2.6,3.0,Московская область
15.0,16.0,1700000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
6.0,11.0,1990000.0,3.7,3.5,3.2,3.9,3.8,3.6,4.3,3.0,3.5,Московская область
7.0,15.0,2249900.0,3.2,2.9,2.5,3.5,3.3,2.8,4.2,2.8,3.1,Московская область
14.0,61.0,695000.0,3.5,2.7,2.7,4.0,3.6,3.1,4.2,3.1,2.9,Московская область
5.0,0.0,1499000.0,3.7,3.5,3.2,3.9,3.8,3.6,4.3,3.0,3.5,Московская область
7.0,0.0,1199700.0,3.7,3.3,2.8,3.5,3.8,3.4,4.1,3.3,3.3,Московская область
60.0,50.0,3600000.0,3.4,2.9,2.6,3.7,3.9,3.6,4.4,2.8,3.3,Московская область
10.0,5.0,350000.0,2.6,2.8,2.6,3.7,3.6,3.1,4.2,3.2,3.2,Московская область
8.0,0.0,1800000.0,3.4,2.9,2.6,3.7,3.9,3.6,4.4,2.8,3.3,Московская область
20.0,55.0,7500000.0,3.5,2.7,2.7,4.0,3.6,3.1,4.2,3.1,2.9,Московская область
12.0,2.0,1100000.0,2.9,3.2,2.8,3.8,3.5,3.1,4.2,3.0,3.4,Московская область
26.0,4.0,2000000.0,3.7,3.5,3.1,3.9,3.5,3.2,4.1,2.9,3.4,Московская область
5.0,9.0,1600000.0,3.8,3.1,2.9,3.8,3.8,3.5,4.3,3.2,3.6,Московская область
